,rule,type,coef,support,importance,category
0,mean_all_M12_FME_1020_RAT,general,0.006999458200271391,1.0,0.002244232922105264,
1,mean_all_M12_FME_30_RAT,general,0.06738113476859256,1.0,0.021603254408362763,
2,mean_all_M12_FME_40_RAT,general,0.0018147093762838301,1.0,0.0005818474965333883,
3,mean_all_M12_FME_60_RAT,general,8.858377525874858e-05,1.0,2.8402391445368334e-05,
4,mean_all_M12_MAL_1020_RAT,general,0.010330769398942601,1.0,0.003312373975813166,
5,mean_all_M12_MAL_30_RAT,general,0.19020429193464333,1.0,0.060984281288966165,
6,mean_all_M12_MAL_40_RAT,general,0.03587053785945673,1.0,0.011501176259100652,
7,mean_all_M12_MAL_50_RAT,general,0.06398386669596096,1.0,0.02051504981832381,
8,mean_all_M12_SME_BZN_SAA_PCE_RT,general,-0.16109233111218832,1.0,0.13560159154215054,
9,mean_all_M1_SME_RY_CNT_RAT,general,-0.30106826568972284,1.0,0.18871645787073985,
10,mean_all_M1_SME_RY_SAA_RAT,general,-0.08979380834705843,1.0,0.0617746263010474,
11,mean_all_MCT_UE_CLN_NEW_RAT,general,0.8533803116101523,1.0,0.23087554405741412,
12,mean_all_MCT_UE_CLN_REU_RAT,general,0.9535323975459101,1.0,0.2579634400209395,
13,mean_all_RC_M1_AV_NP_AT,general,0.040866083314219974,1.0,0.03124543589727998,
14,mean_all_RC_M1_SHC_FLP_UE_CLN_RAT,general,0.022602318828886057,1.0,0.014941216137870403,
15,mean_all_RC_M1_SHC_RSD_UE_CLN_RAT,general,0.024350747697246253,1.0,0.016097227015622412,
16,mean_all_RC_M1_SHC_WP_UE_CLN_RAT,general,0.019414287732402582,1.0,0.012833864629090369,
17,mean_all_RC_M1_UE_CUS_CN,general,-0.038580287560165676,1.0,0.032374061757804974,
18,slope_all_M12_SME_BZN_SAA_PCE_RT,general,3.423976519975904,1.0,0.10599238425438541,
19,slope_all_M12_SME_RY_SAA_PCE_RT,general,-6.1540613096077825,1.0,0.22935368509396212,
20,slope_all_M1_SME_RY_SAA_RAT,general,1.0680120171803542,1.0,0.02446055765866099,
21,slope_all_MCT_UE_CLN_NEW_RAT,general,10.352099257246467,1.0,0.1844156923541187,
22,slope_all_MCT_UE_CLN_REU_RAT,general,16.211427068431583,1.0,0.28883939076269677,
23,slope_all_RC_M1_AV_NP_AT,general,3.3310240853516233,1.0,0.09523837734460343,
24,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT,general,1.3798791802523105,1.0,0.0426094824929474,
25,slope_all_RC_M1_SHC_RSD_UE_CLN_RAT,general,0.031337059910371515,1.0,0.0009676497791559276,
26,slope_all_RC_M1_SHC_WP_UE_CLN_RAT,general,0.3274465798102974,1.0,0.01011125376130149,
27,slope_all_RC_M1_UE_CUS_CN,general,-3.8520400271209603,1.0,0.10853237215981115,
28,slope_all_M1_SME_RY_CNT_RAT > -0.00896,general,-0.07443012657098554,0.7440860215053764,0.03247935041011383,
29,slope_all_MCT_UE_CLN_NEW_RAT > -0.00405,general,0.030927722999026668,0.9309438470728794,0.007841711856905274,
30,slope_all_RC_M1_TO_UE_CT <= 0.01479,general,-0.21048142691155466,0.7873357228195937,0.08612733906656596,
31,slope_all_M12_SME_BZN_SAA_PCE_RT <= 0.05732,general,-0.00889590115173819,0.9405017921146953,0.00210436807528751,
32,slope_all_M1_SME_RY_SAA_RAT > -0.0587,general,-0.01558731162223161,0.9878136200716846,0.001710196761861202,
33,slope_all_RC_M1_SAA <= 0.08445,general,0.014806365802194646,0.978494623655914,0.002147836508630339,
34,mean_all_M12_FME_1020_RAT <= 0.15417,general,-0.05078680908935747,0.9627240143369176,0.009620915443215377,
35,mean_all_RC_M1_SAA <= 1.74483,general,-0.007692122335388107,0.9949820788530466,0.0005435202485039866,
36,slope_all_RC_M1_TO_UE_CT <= 0.01618,general,0.05337258529423375,0.7966547192353644,0.021481784493205303,
37,mean_all_M12_SME_BZN_SAA_PCE_RT <= 2.79432,general,-0.04096960961851432,0.9997610513739545,0.0006332310490684167,
38,mean_all_M12_SME_BZN_SAA_PCE_RT <= 2.23877,general,-0.06630629420764995,0.98805256869773,0.007204138492108566,
39,mean_all_M12_MAL_1020_RAT <= 0.1542,general,-0.07977964426575387,0.9818399044205496,0.010652989523412352,
40,slope_all_RC_M1_TO_UE_CT <= 0.01424,general,-0.3149854157836531,0.780884109916368,0.1302928774387433,
41,slope_all_RC_M1_UE_CUS_CN > -0.10824,general,-0.03709426610395839,0.9949820788530466,0.0026210561730333195,
42,slope_all_M1_SME_RY_SAA_RAT > -0.08176,general,-0.08658347472424559,0.9933094384707288,0.007058437544987802,
43,mean_all_RC_M1_AV_NP_AT > -1.73281,general,-0.25468895342292874,0.9806451612903225,0.03508817916934931,
44,slope_all_RC_M1_SHC_WP_UE_CLN_RAT <= 0.16031,general,-0.05268107374772475,0.9949820788530466,0.0037224096349964654,
45,slope_all_M1_SME_RY_CNT_RAT <= 0.18368,general,-0.015311776790136246,0.996415770609319,0.0009150478062365568,
46,mean_all_M12_MAL_40_RAT <= 0.15419,general,-0.5598030070328665,0.9966547192353644,0.0323239091470037,
47,slope_all_RC_M1_AV_NP_AT <= 0.07794,general,-0.6587381161764475,0.9739545997610514,0.10491743579667291,
48,slope_all_M1_SME_RY_SAA_RAT > -0.10202,general,-0.025467702955398845,0.9966547192353644,0.0014705453635851197,
49,mean_all_M12_SME_RY_SAA_PCE_RT <= 2.50548,general,-0.032508974249448014,0.9995221027479092,0.0007105043386767607,
50,mean_all_RC_M1_UE_CUS_CN > -1.21967,general,-0.07128094323990047,0.9096774193548387,0.020432208606580606,
51,mean_all_M12_FME_50_RAT > -3.05985,general,-0.06169296535745597,0.9887694145758662,0.006501062712963903,
52,mean_all_M12_MAL_40_RAT > -5.11278,general,-0.03146477941981177,0.9968936678614098,0.0017509472207232811,
53,slope_all_M12_SME_BZN_SAA_PCE_RT > -0.06902,general,-0.031314066030493914,0.9859020310633214,0.003691769846966022,
54,slope_all_M12_FME_1020_RAT > -0.00033,general,-0.059486490087457884,0.921146953405018,0.016032160189649862,
55,slope_all_M1_SME_RY_SAA_RAT > -0.10201,general,-0.04297850918738595,0.9966547192353644,0.002481646952220041,
56,slope_all_M1_SME_RY_SAA_RAT > -0.04543,general,-0.026624776555670998,0.9682198327359618,0.0046703674216122355,
57,mean_all_RC_M1_SAA <= 1.72939,general,-0.034482207521130924,0.9904420549581839,0.0033549948818681857,
58,slope_all_M1_SME_RY_CNT_RAT <= 0.18078,general,-0.01401769781035332,0.9961768219832736,0.0008650817894214259,
59,slope_all_M12_FME_60_RAT > -0.37244,general,-0.060909510680465156,0.9937873357228196,0.004785978931137087,
60,slope_all_MCT_UE_CLN_NEW_RAT > -0.00129,general,-1.5010125723567296,0.9299880525686978,0.383009100817319,
61,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.15909,general,-0.0820172116008121,0.9949820788530466,0.005795281625435597,
62,slope_all_M1_SME_RY_CNT_RAT > -0.07079,general,-0.03484172394454971,0.9911589008363202,0.0032615527660835603,
63,slope_all_M1_SME_RY_CNT_RAT > -0.04242,general,-0.04422850602254072,0.978494623655914,0.006415862016816391,
64,mean_all_M12_FME_30_RAT <= 0.15416,general,-0.036062668364024345,0.9945041816009558,0.0026661056281908377,
65,slope_all_M1_SME_RY_CNT_RAT <= -0.00896,general,0.12536741342540686,0.25591397849462366,0.0547070432128043,
66,slope_all_RC_M1_TO_UE_CT > 0.01479,general,0.33972514164941897,0.2126642771804062,0.13901284732629493,
67,slope_all_RC_M1_TO_UE_CT > 0.01424,general,0.4234220186968179,0.21911589008363203,0.17514738912490593,
68,slope_all_RC_M1_TO_UE_CT > 0.01618,general,-0.23097212286765267,0.2033452807646356,0.09296333201826558,
69,mean_all_M12_FME_1020_RAT > 0.15417,general,0.32983797186196673,0.03727598566308244,0.06248361127910709,
70,slope_all_M12_MAL_30_RAT <= -0.00033,general,0.1472694925959683,0.08219832735961768,0.040450016494052686,
71,slope_all_M12_SME_BZN_SAA_PCE_RT > 0.05732,general,0.18528802623775975,0.05949820788530466,0.04383077110423938,
72,mean_all_RC_M1_UE_CUS_CN <= -1.21967,general,0.5242616152907613,0.09032258064516129,0.15027610748629455,
73,slope_all_MCT_UE_CLN_NEW_RAT <= -0.00405,general,-0.5178339066686866,0.06905615292712067,0.1312965809335273,
74,slope_all_M12_FME_1020_RAT <= -0.00033,general,0.2522287484346436,0.07885304659498207,0.06797798446998458,
75,slope_all_M1_SME_RY_SAA_RAT <= -0.04543,general,0.12351941763839927,0.031780167264038234,0.021667076261416434,
76,slope_all_RC_M1_SAA > 0.08445,general,-0.013209211992675121,0.021505376344086023,0.0019161506710782521,
77,slope_all_MCT_UE_CLN_NEW_RAT <= -0.00129,general,1.9846307208717144,0.07001194743130228,0.5064125656602767,
78,mean_all_RC_M1_AV_NP_AT <= -1.73281,general,0.21992099527066325,0.01935483870967742,0.030298240977670705,
79,slope_all_M1_SME_RY_CNT_RAT <= -0.04242,general,0.24913325379403992,0.021505376344086023,0.03613969188397286,
80,slope_all_M12_SME_BZN_SAA_PCE_RT <= -0.06902,general,0.7700631719713387,0.014097968936678614,0.09078654927068125,
81,mean_all_M12_MAL_1020_RAT > 0.1542,general,0.5429661586467207,0.01816009557945042,0.07250236389075866,
82,slope_all_M1_SME_RY_SAA_RAT <= -0.08176,general,0.7270230718545795,0.006690561529271207,0.059268202885068,
83,mean_all_M12_FME_50_RAT <= -3.05985,general,1.4902168041353465,0.011230585424133811,0.15703561732627408,
84,slope_all_RC_M1_SHC_WP_UE_CLN_RAT > 0.16031,general,0.5049339583651747,0.005017921146953405,0.03567829768725249,
85,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT > 0.15909,general,0.8264304509685027,0.005017921146953405,0.05839502604049492,
86,mean_all_M12_FME_30_RAT > 0.15416,general,0.42235026784466856,0.005495818399044205,0.03122426812132099,
87,mean_all_M12_MAL_40_RAT > 0.15419,general,0.7210019012752771,0.0033452807646356035,0.04163178771612202,
88,mean_all_RC_M1_SAA > 1.72939,general,0.9489895565554721,0.009557945041816009,0.09233327371047437,
89,mean_all_M12_MAL_40_RAT <= -5.11278,general,0.7544853554448486,0.003106332138590203,0.04198548537609516,
90,slope_all_M1_SME_RY_CNT_RAT > 0.18368,general,0.7489885525208112,0.0035842293906810036,0.04476033978773542,
91,slope_all_RC_M1_SAA > 0.10397,general,-0.07790842129963269,0.008124253285543608,0.0069936640567231055,
92,slope_all_M12_FME_60_RAT <= -0.37244,general,0.5701462555945215,0.006212664277180406,0.04479937429241633,
93,mean_all_RC_M1_SAA > 1.74483,general,0.3447892950958025,0.005017921146953405,0.024362582286274723,
94,slope_all_RC_M1_UE_CUS_CN <= -0.10824,general,0.11227697197169545,0.005017921146953405,0.007933416168718782,
95,mean_all_M12_SME_BZN_SAA_PCE_RT > 2.79432,general,0.012428803802740748,0.00023894862604540023,0.00019210103645013837,
96,slope_all_M1_SME_RY_CNT_RAT <= -0.07079,general,0.2514505777695136,0.008841099163679809,0.023538425617592253,
97,mean_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,3.083711022293143,1.0,2.679868775981396,백반/가정식
98,mean_zcd_M12_SME_RY_SAA_PCE_RT,ZCD,-7.454376721245597,1.0,6.3254315713022455,백반/가정식
99,mean_zcd_RC_M1_AV_NP_AT,ZCD,0.6700335225590742,1.0,0.4874144960577904,백반/가정식
100,mean_zcd_RC_M1_SAA,ZCD,-5.570145358981332,1.0,4.606961987385959,백반/가정식
101,mean_zcd_RC_M1_TO_UE_CT,ZCD,-0.9195235316032235,1.0,0.7464567925290642,백반/가정식
102,mean_zcd_RC_M1_UE_CUS_CN,ZCD,-0.12449801917472295,1.0,0.10061287068648159,백반/가정식
103,slope_zcd_M1_SME_RY_CNT_RAT,ZCD,-20.61904719902809,1.0,0.4163064423053996,백반/가정식
104,slope_zcd_M1_SME_RY_SAA_RAT,ZCD,-70.96008312676636,1.0,1.3585479589174687,백반/가정식
105,slope_zcd_RC_M1_AV_NP_AT,ZCD,-17.043995119372617,1.0,0.5160164426020478,백반/가정식
106,slope_zcd_RC_M1_SAA,ZCD,414.85795702829705,1.0,11.726789185177973,백반/가정식
107,slope_zcd_RC_M1_TO_UE_CT,ZCD,85.92969279220891,1.0,2.5564696078366995,백반/가정식
108,slope_zcd_RC_M1_UE_CUS_CN,ZCD,-77.81567181654871,1.0,2.269071843706474,백반/가정식
109,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.33479,ZCD,2.498967410391575,0.017341040462427744,0.3262117329284408,백반/가정식
110,mean_zcd_M1_SME_RY_SAA_RAT > 3.23155,ZCD,-13.474154225850269,0.011560693641618497,1.4403514159767918,백반/가정식
111,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.02038,ZCD,-6.1145387371482,0.9075144508670521,1.7714439486656404,백반/가정식
112,mean_zcd_M12_FME_40_RAT <= 0.1369,ZCD,-10.870975024549788,0.861271676300578,3.7576917380364745,백반/가정식
113,slope_zcd_M1_SME_RY_CNT_RAT > -0.05333,ZCD,-0.4690786012821944,0.9739884393063584,0.07466305015149725,백반/가정식
114,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.02212,ZCD,-6.870224407807987,0.9075144508670521,1.9903737593888544,백반/가정식
115,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.34601,ZCD,-0.04334988209331171,0.9855491329479769,0.005173375636160794,백반/가정식
116,slope_zcd_M1_SME_RY_SAA_RAT > -0.06101,ZCD,-0.0980172702037492,0.9826589595375722,0.012795038237441471,백반/가정식
117,slope_zcd_M1_SME_RY_SAA_RAT > -0.13493,ZCD,-0.02072842501149655,0.9942196531791907,0.0015713915921213091,백반/가정식
118,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02113,ZCD,-6.0317972086276095,0.9075144508670521,1.7474728878379995,백반/가정식
119,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31996,ZCD,-0.6293395241547717,0.9797687861271677,0.08860490774736952,백반/가정식
120,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02213,ZCD,0.41687996191355325,0.9132947976878613,0.11731109547984915,백반/가정식
121,slope_zcd_M1_SME_RY_CNT_RAT > -0.0737,ZCD,-0.24549289375218802,0.9913294797687862,0.02275990860506375,백반/가정식
122,slope_zcd_M1_SME_RY_CNT_RAT > -0.05104,ZCD,-0.5161039331113639,0.9739884393063584,0.08214805308950136,백반/가정식
123,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.02113,ZCD,-6.109540730187697,0.9075144508670521,1.7699959753080128,백반/가정식
124,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.32832,ZCD,-0.6382784532216373,0.9797687861271677,0.08986342235662378,백반/가정식
125,slope_zcd_M1_SME_RY_CNT_RAT > -0.0516,ZCD,-0.565473286976323,0.9739884393063584,0.09000615306142686,백반/가정식
126,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31376,ZCD,-0.03152901304579957,0.9797687861271677,0.0044389795731336465,백반/가정식
127,slope_zcd_M1_SME_RY_SAA_RAT > -0.05861,ZCD,-0.4284916250178089,0.9826589595375722,0.055934701253459174,백반/가정식
128,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31906,ZCD,-0.010953555589977947,0.9797687861271677,0.0015421545053270766,백반/가정식
129,mean_zcd_M1_SME_RY_SAA_RAT <= 2.68472,ZCD,-0.3720895769160198,0.9826589595375722,0.04857205627638246,백반/가정식
130,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02039,ZCD,-5.769625717899331,0.9075144508670521,1.6715191453354434,백반/가정식
131,mean_zcd_M1_SME_RY_SAA_RAT <= 2.25934,ZCD,-0.3267810585769605,0.9739884393063584,0.05201360816374784,백반/가정식
132,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.33479,ZCD,-0.6247859714385408,0.9826589595375722,0.08155869244425624,백반/가정식
133,slope_zcd_M1_SME_RY_SAA_RAT > -0.06065,ZCD,-0.4488914427343142,0.9826589595375722,0.05859766510847109,백반/가정식
134,mean_zcd_M1_SME_RY_SAA_RAT <= 2.78439,ZCD,-0.5266558983130332,0.9826589595375722,0.06874892907017106,백반/가정식
135,mean_zcd_M12_FME_1020_RAT <= 0.1371,ZCD,-0.26740174344356854,0.9942196531791907,0.020271335189854155,백반/가정식
136,mean_zcd_M12_FME_1020_RAT <= 0.13709,ZCD,0.11035008065617027,0.9913294797687862,0.010230673938900783,백반/가정식
137,slope_zcd_M1_SME_RY_SAA_RAT > -0.06334,ZCD,-0.0425598761624912,0.9826589595375722,0.005555707088637316,백반/가정식
138,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.34449,ZCD,-0.22650613124147792,0.9855491329479769,0.027031245397239362,백반/가정식
139,mean_zcd_RC_M1_SAA > -1.89848,ZCD,-0.20923072827429995,0.9739884393063584,0.03330316990729744,백반/가정식
140,slope_zcd_M1_SME_RY_SAA_RAT > -0.11486,ZCD,-0.10209563216448768,0.9942196531791907,0.0077397205955882205,백반/가정식
141,mean_zcd_M1_SME_RY_SAA_RAT <= 2.91635,ZCD,-0.35965108457179235,0.9826589595375722,0.04694835277158494,백반/가정식
142,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.33983,ZCD,-0.379431528926882,0.9826589595375722,0.04953046448874307,백반/가정식
143,mean_zcd_M12_FME_1020_RAT <= 0.13708,ZCD,-0.9864857890463279,0.9884393063583815,0.1054527192785043,백반/가정식
144,slope_zcd_M1_SME_RY_CNT_RAT > -0.07699,ZCD,-0.7228707375293995,0.9913294797687862,0.0670181188057201,백반/가정식
145,slope_zcd_M1_SME_RY_SAA_RAT > -0.15671,ZCD,-0.12654561819776652,0.9971098265895953,0.006793296348191296,백반/가정식
146,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.02212,ZCD,2.117104309113915,0.09248554913294797,0.6133466117875866,백반/가정식
147,mean_zcd_M12_FME_40_RAT > 0.1369,ZCD,0.02913824612277882,0.13872832369942195,0.010072007935734711,백반/가정식
148,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.02113,ZCD,0.8079386341636932,0.09248554913294797,0.23406802473705035,백반/가정식
149,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.02038,ZCD,1.3874544193401863,0.09248554913294797,0.40195963110962024,백반/가정식
150,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02213,ZCD,-6.799822892900994,0.08670520231213873,1.9134876835375152,백반/가정식
151,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02113,ZCD,0.8399574110240798,0.09248554913294797,0.24334418945711575,백반/가정식
152,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02039,ZCD,1.0588387506842636,0.09248554913294797,0.30675633570147826,백반/가정식
153,slope_zcd_M1_SME_RY_CNT_RAT <= -0.05333,ZCD,0.6521144792653718,0.02601156069364162,0.10379679639365404,백반/가정식
154,slope_zcd_M1_SME_RY_CNT_RAT <= -0.05104,ZCD,0.6658963057174648,0.02601156069364162,0.10599044410378015,백반/가정식
155,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.33983,ZCD,5.786290331654133,0.017341040462427744,0.7553342986654664,백반/가정식
156,slope_zcd_M1_SME_RY_CNT_RAT <= -0.0516,ZCD,1.9492794374152833,0.02601156069364162,0.31026601511388124,백반/가정식
157,mean_zcd_RC_M1_SAA <= -1.89848,ZCD,1.6402129335263211,0.02601156069364162,0.26107202541378993,백반/가정식
158,mean_zcd_M1_SME_RY_SAA_RAT > 2.91635,ZCD,3.5951885649346393,0.017341040462427744,0.4693109190199773,백반/가정식
159,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.34601,ZCD,6.20795382373814,0.014450867052023121,0.7408573105921591,백반/가정식
160,mean_zcd_M1_SME_RY_SAA_RAT > 2.78439,ZCD,2.2058523158476584,0.017341040462427744,0.2879488958297881,백반/가정식
161,slope_zcd_M1_SME_RY_CNT_RAT <= -0.07699,ZCD,-0.5170027183651851,0.008670520231213872,0.0479318746816323,백반/가정식
162,mean_zcd_M1_SME_RY_SAA_RAT > 2.68472,ZCD,1.1026700981927484,0.017341040462427744,0.1439410222334459,백반/가정식
163,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.34449,ZCD,2.2094568945585835,0.014450867052023121,0.2636766218383879,백반/가정식
164,slope_zcd_M1_SME_RY_CNT_RAT <= -0.0737,ZCD,-0.7513482901955219,0.008670520231213872,0.06965830315513405,백반/가정식
165,mean_zcd_M12_FME_30_RAT,ZCD,9.712964995514836,1.0,1.4965769078418776,베이커리
166,mean_zcd_M12_FME_40_RAT,ZCD,2.361243409191177,1.0,0.3868618638087821,베이커리
167,mean_zcd_M12_FME_50_RAT,ZCD,16.454564977218663,1.0,2.7293557500755345,베이커리
168,mean_zcd_M12_FME_60_RAT,ZCD,5.9131825407927,1.0,0.9448260902339983,베이커리
169,mean_zcd_M12_MAL_30_RAT,ZCD,5.62312164542865,1.0,0.8692594358268755,베이커리
170,mean_zcd_M12_MAL_60_RAT,ZCD,1.4676609259155406,1.0,0.23350522952674596,베이커리
171,mean_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,-3.7268606194169855,1.0,3.04866627969337,베이커리
172,mean_zcd_M12_SME_RY_SAA_PCE_RT,ZCD,0.536206585498497,1.0,0.42672818723654304,베이커리
173,mean_zcd_M1_SME_RY_CNT_RAT,ZCD,-2.8744509788019266,1.0,2.069874189463154,베이커리
174,mean_zcd_MCT_UE_CLN_NEW_RAT,ZCD,14.17696918579246,1.0,2.0185715524063714,베이커리
175,mean_zcd_MCT_UE_CLN_REU_RAT,ZCD,4.363671336835148,1.0,0.9868095298531183,베이커리
176,mean_zcd_RC_M1_AV_NP_AT,ZCD,3.6237340855042803,1.0,1.9756972458740754,베이커리
177,mean_zcd_RC_M1_SHC_RSD_UE_CLN_RAT,ZCD,0.4455811138179748,1.0,0.24995096024007804,베이커리
178,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT,ZCD,0.065328285505212,1.0,0.036645747562008696,베이커리
179,slope_zcd_M12_FME_1020_RAT,ZCD,62.40048018100754,1.0,1.1508882605504696,베이커리
180,slope_zcd_M12_MAL_1020_RAT,ZCD,33.99838525299718,1.0,0.6396748721597193,베이커리
181,slope_zcd_M12_MAL_40_RAT,ZCD,104.06993865317473,1.0,1.9920553680718038,베이커리
182,slope_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,-78.77408759804194,1.0,2.625192780857864,베이커리
183,slope_zcd_M12_SME_RY_SAA_PCE_RT,ZCD,-84.66281033551809,1.0,3.226111452747426,베이커리
184,slope_zcd_M1_SME_RY_CNT_RAT,ZCD,-57.63536321468031,1.0,1.2437661736790881,베이커리
185,slope_zcd_RC_M1_AV_NP_AT,ZCD,-7.801574936522078,1.0,0.220196724429407,베이커리
186,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT,ZCD,-10.37420981314712,1.0,0.27351295900972017,베이커리
187,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT,ZCD,-2.7027609437794924,1.0,0.07125495351486265,베이커리
188,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT,ZCD,-0.33430326074344907,1.0,0.008813679538142613,베이커리
189,slope_zcd_RC_M1_TO_UE_CT,ZCD,48.82611959174017,1.0,1.546237369162606,베이커리
190,slope_zcd_RC_M1_UE_CUS_CN,ZCD,38.09540756167078,1.0,1.2215082448158856,베이커리
191,slope_zcd_M1_SME_RY_SAA_RAT <= -0.05371,ZCD,0.8290887957553927,0.02054794520547945,0.11761882498340759,베이커리
192,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.16403,ZCD,-0.5587296727153052,0.9863013698630136,0.06494491075514522,베이커리
193,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.26033,ZCD,0.07829056247805886,0.8356164383561644,0.02901630406870293,베이커리
194,mean_zcd_M1_SME_RY_CNT_RAT > -0.70828,ZCD,-4.045627185924106,0.8561643835616438,1.4197035134106848,베이커리
195,mean_zcd_M12_FME_1020_RAT <= 0.10836,ZCD,-3.2682181634583882,0.6986301369863014,1.4996316842840463,베이커리
196,slope_zcd_M1_SME_RY_SAA_RAT > -0.05304,ZCD,-0.2342159942491711,0.9726027397260274,0.03823295460111467,베이커리
197,slope_zcd_M1_SME_RY_SAA_RAT > -0.05371,ZCD,-0.02891460834238373,0.9794520547945206,0.004101975898719031,베이커리
198,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.00066,ZCD,-1.2914442949363973,0.8287671232876712,0.48650298781850587,베이커리
199,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.0196,ZCD,-0.37817822932554973,0.9246575342465754,0.09981754750426938,베이커리
200,slope_zcd_M12_FME_1020_RAT > -0.00051,ZCD,-8.482133161764583,0.8972602739726028,2.575333681343643,베이커리
201,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.00033,ZCD,-10.217362793758648,0.3287671232876712,4.79976102825326,베이커리
202,mean_zcd_M12_MAL_60_RAT > -0.98614,ZCD,-0.3161786452634729,0.9794520547945206,0.044854738034244404,베이커리
203,slope_zcd_M1_SME_RY_SAA_RAT > -0.05481,ZCD,-0.3557026874855546,0.9863013698630136,0.04134571765599706,베이커리
204,slope_zcd_M1_SME_RY_SAA_RAT > -0.0545,ZCD,-0.26760264308714526,0.9863013698630136,0.03110525648060781,베이커리
205,mean_zcd_M12_FME_1020_RAT > -1.53739,ZCD,-0.06676782929016123,0.9863013698630136,0.007760874222933516,베이커리
206,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.01986,ZCD,-0.18082881122349956,0.9246575342465754,0.04772852336485033,베이커리
207,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.21254,ZCD,-0.10082885359874287,0.9931506849315068,0.008316028608770318,베이커리
208,slope_zcd_RC_M1_TO_UE_CT <= 0.11064,ZCD,-0.006153817119111505,0.9863013698630136,0.0007152995860447591,베이커리
209,slope_zcd_M1_SME_RY_CNT_RAT > -0.06191,ZCD,-1.983983761001245,0.9794520547945206,0.281458198385755,베이커리
210,slope_zcd_RC_M1_TO_UE_CT <= 0.10322,ZCD,-0.2953520104524383,0.9794520547945206,0.041900163895294,베이커리
211,mean_zcd_M12_MAL_60_RAT > -1.55555,ZCD,-0.06559057902607285,0.9863013698630136,0.007624034500485754,베이커리
212,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.21253,ZCD,-0.12706921493879086,0.9931506849315068,0.010480246368070822,베이커리
213,slope_zcd_RC_M1_SAA <= 0.05609,ZCD,-0.26936840622449826,0.9315068493150684,0.0680398355226546,베이커리
214,slope_zcd_RC_M1_TO_UE_CT <= 0.1062,ZCD,-0.3868334485108712,0.9863013698630136,0.04496425555591475,베이커리
215,slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.08048,ZCD,-0.2738192992952614,0.9726027397260274,0.0446977196088811,베이커리
216,slope_zcd_RC_M1_SAA <= 0.05451,ZCD,-0.0012515474354182234,0.9246575342465754,0.00033033735392833466,베이커리
217,slope_zcd_M1_SME_RY_CNT_RAT > -0.06538,ZCD,-0.08966834265087185,0.9794520547945206,0.012720814893169435,베이커리
218,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.15419,ZCD,-0.0480410253874687,0.9863013698630136,0.005584131752323441,베이커리
219,slope_zcd_M1_SME_RY_SAA_RAT <= 0.04293,ZCD,-0.5914633317549832,0.952054794520548,0.1263663349629678,베이커리
