ENCODED_MCT,date,content
7287A93C2B,2024-03-29,굿
7287A93C2B,2023-11-08,굿
7287A93C2B,2023-08-27,굿
7287A93C2B,2023-08-11,굿
7287A93C2B,2023-07-21,맛있어요
7287A93C2B,2023-07-11,맛있어요
7287A93C2B,2023-06-09,맛있어요!!
7287A93C2B,2023-04-21,맛있어요
7287A93C2B,2023-03-16,맛있어요
7287A93C2B,2023-02-02,맛있어요
