ENCODED_MCT,date,content
0BD65CD437,2024-11-30,좋아요
0BD65CD437,2024-04-22,"가성비 좋아요. 세계맥주 맛집. 대학가 시험기간이라 장사가 안되니 안타깝네요. 오래오래 지켜줘야하는데.
잘먹고 갑니다. 또 방문할께요"
0BD65CD437,2023-12-08,여기 넘넘 강추합니다 하이볼 존맛
0BD65CD437,2023-09-29,맛이 좋앗습니다.
0BD65CD437,2023-04-21,"사장이랑 친한 특정인 제외 가면 불가촉 천민 취급
받는 곳"
0BD65CD437,2023-03-03,좋아요!!!
0BD65CD437,2023-02-09,조아요
