ENCODED_MCT,date,content
7F5C64F29B,2024-07-20,좋아요
7F5C64F29B,2024-01-11,굿
7F5C64F29B,2023-07-18,굿
7F5C64F29B,2023-06-15,좋아요친절해요
7F5C64F29B,2023-05-15,좀더 꼼꼼하게 해주셨으면 좋겠어요ㅡ
7F5C64F29B,2023-01-21,조아조아요
