ENCODED_MCT,date,content
BBD8478BE6,2025-04-14,동네방앗간
BBD8478BE6,2023-12-19,좋아요
BBD8478BE6,2023-11-24,오래만에 가는데 좋았어요
BBD8478BE6,2023-06-05,참기름 구매
BBD8478BE6,2023-02-02,친절해요
