ENCODED_MCT,date,content
43195F0299,2024-03-22,진짜 맛있어요
43195F0299,2024-02-14,양이 좋음
43195F0299,2024-01-24,맛나요
43195F0299,2023-12-27,맛나요~~~
43195F0299,2023-10-31,음식도 맛있고 친절해요
43195F0299,2023-10-02,백반이 짜지 않고 맛있어요
