ENCODED_MCT,date,content
51006614E2,2025-09-16,친절하세요
51006614E2,2024-05-06,굿
51006614E2,2024-02-08,친절해요
51006614E2,2023-12-20,친절해요
51006614E2,2023-10-25,좋아요
51006614E2,2023-05-26,굿
51006614E2,2023-02-27,친절해요
51006614E2,2023-01-06,친절해요
